"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"155",155,"08/04/2021 20:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"156",156,"08/04/2021 21:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"157",157,"08/04/2021 22:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"158",158,"08/04/2021 23:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"159",159,"08/05/2021 00:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"160",160,"08/05/2021 01:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"161",161,"08/05/2021 02:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"162",162,"08/05/2021 03:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"163",163,"08/05/2021 04:01:12",23.12,"UP","MC","S_MCN_P1_60",60,"Predator"
"164",164,"08/05/2021 05:01:12",23.08,"UP","MC","S_MCN_P1_60",60,"Predator"
"165",165,"08/05/2021 06:01:12",23.16,"UP","MC","S_MCN_P1_60",60,"Predator"
"166",166,"08/05/2021 07:01:12",23.12,"UP","MC","S_MCN_P1_60",60,"Predator"
"167",167,"08/05/2021 08:01:12",23.08,"UP","MC","S_MCN_P1_60",60,"Predator"
"168",168,"08/05/2021 09:01:12",23.25,"UP","MC","S_MCN_P1_60",60,"Predator"
"169",169,"08/05/2021 10:01:12",23.29,"UP","MC","S_MCN_P1_60",60,"Predator"
"170",170,"08/05/2021 11:01:12",23.34,"UP","MC","S_MCN_P1_60",60,"Predator"
"171",171,"08/05/2021 12:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"172",172,"08/05/2021 13:01:12",22.78,"UP","MC","S_MCN_P1_60",60,"Predator"
"173",173,"08/05/2021 14:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"174",174,"08/05/2021 15:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"175",175,"08/05/2021 16:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"176",176,"08/05/2021 17:01:12",22.73,"UP","MC","S_MCN_P1_60",60,"Predator"
"177",177,"08/05/2021 18:01:12",22.86,"UP","MC","S_MCN_P1_60",60,"Predator"
"178",178,"08/05/2021 19:01:12",22.52,"UP","MC","S_MCN_P1_60",60,"Predator"
"179",179,"08/05/2021 20:01:12",22.82,"UP","MC","S_MCN_P1_60",60,"Predator"
"180",180,"08/05/2021 21:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"181",181,"08/05/2021 22:01:12",22.91,"UP","MC","S_MCN_P1_60",60,"Predator"
"182",182,"08/05/2021 23:01:12",22.82,"UP","MC","S_MCN_P1_60",60,"Predator"
"183",183,"08/06/2021 00:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"184",184,"08/06/2021 01:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"185",185,"08/06/2021 02:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"186",186,"08/06/2021 03:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"187",187,"08/06/2021 04:01:12",23.16,"UP","MC","S_MCN_P1_60",60,"Predator"
"188",188,"08/06/2021 05:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"189",189,"08/06/2021 06:01:12",23.12,"UP","MC","S_MCN_P1_60",60,"Predator"
"190",190,"08/06/2021 07:01:12",23.03,"UP","MC","S_MCN_P1_60",60,"Predator"
"191",191,"08/06/2021 08:01:12",23.21,"UP","MC","S_MCN_P1_60",60,"Predator"
"192",192,"08/06/2021 09:01:12",23.25,"UP","MC","S_MCN_P1_60",60,"Predator"
"193",193,"08/06/2021 10:01:12",23.25,"UP","MC","S_MCN_P1_60",60,"Predator"
"194",194,"08/06/2021 11:01:12",22.99,"UP","MC","S_MCN_P1_60",60,"Predator"
"195",195,"08/06/2021 12:01:12",22.82,"UP","MC","S_MCN_P1_60",60,"Predator"
"196",196,"08/06/2021 13:01:12",22.82,"UP","MC","S_MCN_P1_60",60,"Predator"
"197",197,"08/06/2021 14:01:12",22.78,"UP","MC","S_MCN_P1_60",60,"Predator"
"198",198,"08/06/2021 15:01:12",22.73,"UP","MC","S_MCN_P1_60",60,"Predator"
"199",199,"08/06/2021 16:01:12",22.65,"UP","MC","S_MCN_P1_60",60,"Predator"
"200",200,"08/06/2021 17:01:12",22.61,"UP","MC","S_MCN_P1_60",60,"Predator"
"201",201,"08/06/2021 18:01:12",30.41,"UP","MC","S_MCN_P1_60",60,"Predator"
"202",202,"08/06/2021 19:01:12",30.28,"UP","MC","S_MCN_P1_60",60,"Predator"
"203",203,"08/06/2021 20:01:12",29.51,"UP","MC","S_MCN_P1_60",60,"Predator"
"204",204,"08/06/2021 21:01:12",28.27,"UP","MC","S_MCN_P1_60",60,"Predator"
"205",205,"08/06/2021 22:01:12",27.07,"UP","MC","S_MCN_P1_60",60,"Predator"
"206",206,"08/06/2021 23:01:12",26.04,"UP","MC","S_MCN_P1_60",60,"Predator"
"207",207,"08/07/2021 00:01:12",25.14,"UP","MC","S_MCN_P1_60",60,"Predator"
"208",208,"08/07/2021 01:01:12",24.24,"UP","MC","S_MCN_P1_60",60,"Predator"
"209",209,"08/07/2021 02:01:12",23.46,"UP","MC","S_MCN_P1_60",60,"Predator"
"210",210,"08/07/2021 03:01:12",22.86,"UP","MC","S_MCN_P1_60",60,"Predator"
"211",211,"08/07/2021 04:01:12",22.26,"UP","MC","S_MCN_P1_60",60,"Predator"
"212",212,"08/07/2021 05:01:12",21.7,"UP","MC","S_MCN_P1_60",60,"Predator"
"213",213,"08/07/2021 06:01:12",21.23,"UP","MC","S_MCN_P1_60",60,"Predator"
"214",214,"08/07/2021 07:01:12",20.89,"UP","MC","S_MCN_P1_60",60,"Predator"
"215",215,"08/07/2021 08:01:12",20.8,"UP","MC","S_MCN_P1_60",60,"Predator"
"216",216,"08/07/2021 09:01:12",21.49,"UP","MC","S_MCN_P1_60",60,"Predator"
"217",217,"08/07/2021 10:01:12",22.78,"UP","MC","S_MCN_P1_60",60,"Predator"
"218",218,"08/07/2021 11:01:12",25.01,"UP","MC","S_MCN_P1_60",60,"Predator"
"219",219,"08/07/2021 12:01:12",28.27,"UP","MC","S_MCN_P1_60",60,"Predator"
"220",220,"08/07/2021 13:01:12",31.87,"UP","MC","S_MCN_P1_60",60,"Predator"
"221",221,"08/07/2021 14:01:12",31.44,"UP","MC","S_MCN_P1_60",60,"Predator"
"222",222,"08/07/2021 15:01:12",28.35,"UP","MC","S_MCN_P1_60",60,"Predator"
"223",223,"08/07/2021 16:01:12",25.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"224",224,"08/07/2021 17:01:12",24.92,"UP","MC","S_MCN_P1_60",60,"Predator"
"225",225,"08/07/2021 18:01:12",27.63,"UP","MC","S_MCN_P1_60",60,"Predator"
"226",226,"08/07/2021 19:01:12",24.88,"UP","MC","S_MCN_P1_60",60,"Predator"
"227",227,"08/07/2021 20:01:12",24.32,"UP","MC","S_MCN_P1_60",60,"Predator"
"228",228,"08/07/2021 21:01:12",21.75,"UP","MC","S_MCN_P1_60",60,"Predator"
"229",229,"08/07/2021 22:01:12",22.56,"UP","MC","S_MCN_P1_60",60,"Predator"
"230",230,"08/07/2021 23:01:12",24.11,"UP","MC","S_MCN_P1_60",60,"Predator"
"231",231,"08/08/2021 00:01:12",24.19,"UP","MC","S_MCN_P1_60",60,"Predator"
"232",232,"08/08/2021 01:01:12",24.24,"UP","MC","S_MCN_P1_60",60,"Predator"
"233",233,"08/08/2021 02:01:12",23.98,"UP","MC","S_MCN_P1_60",60,"Predator"
"234",234,"08/08/2021 03:01:12",23.55,"UP","MC","S_MCN_P1_60",60,"Predator"
"235",235,"08/08/2021 04:01:12",23.21,"UP","MC","S_MCN_P1_60",60,"Predator"
"236",236,"08/08/2021 05:01:12",22.95,"UP","MC","S_MCN_P1_60",60,"Predator"
"237",237,"08/08/2021 06:01:12",22.65,"UP","MC","S_MCN_P1_60",60,"Predator"
"238",238,"08/08/2021 07:01:12",22.01,"UP","MC","S_MCN_P1_60",60,"Predator"
"239",239,"08/08/2021 08:01:12",23.29,"UP","MC","S_MCN_P1_60",60,"Predator"
"240",240,"08/08/2021 09:01:12",24.62,"UP","MC","S_MCN_P1_60",60,"Predator"
"241",241,"08/08/2021 10:01:12",25.57,"UP","MC","S_MCN_P1_60",60,"Predator"
"242",242,"08/08/2021 11:01:12",26.85,"UP","MC","S_MCN_P1_60",60,"Predator"
"243",243,"08/08/2021 12:01:12",28.01,"UP","MC","S_MCN_P1_60",60,"Predator"
"244",244,"08/08/2021 13:01:12",30.33,"UP","MC","S_MCN_P1_60",60,"Predator"
"245",245,"08/08/2021 14:01:12",31.96,"UP","MC","S_MCN_P1_60",60,"Predator"
"246",246,"08/08/2021 15:01:12",32.77,"UP","MC","S_MCN_P1_60",60,"Predator"
"247",247,"08/08/2021 16:01:12",35.05,"UP","MC","S_MCN_P1_60",60,"Predator"
"248",248,"08/08/2021 17:01:12",31.1,"UP","MC","S_MCN_P1_60",60,"Predator"
"249",249,"08/08/2021 18:01:12",26.98,"UP","MC","S_MCN_P1_60",60,"Predator"
"250",250,"08/08/2021 19:01:12",25.31,"UP","MC","S_MCN_P1_60",60,"Predator"
"251",251,"08/08/2021 20:01:12",23.68,"UP","MC","S_MCN_P1_60",60,"Predator"
"252",252,"08/08/2021 21:01:12",21.79,"UP","MC","S_MCN_P1_60",60,"Predator"
"253",253,"08/08/2021 22:01:12",20.72,"UP","MC","S_MCN_P1_60",60,"Predator"
"254",254,"08/08/2021 23:01:12",20.07,"UP","MC","S_MCN_P1_60",60,"Predator"
"255",255,"08/09/2021 00:01:12",19.65,"UP","MC","S_MCN_P1_60",60,"Predator"
"256",256,"08/09/2021 01:01:12",19.86,"UP","MC","S_MCN_P1_60",60,"Predator"
"257",257,"08/09/2021 02:01:12",19.65,"UP","MC","S_MCN_P1_60",60,"Predator"
"258",258,"08/09/2021 03:01:12",20.33,"UP","MC","S_MCN_P1_60",60,"Predator"
"259",259,"08/09/2021 04:01:12",19.43,"UP","MC","S_MCN_P1_60",60,"Predator"
"260",260,"08/09/2021 05:01:12",19.17,"UP","MC","S_MCN_P1_60",60,"Predator"
