"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"228",228,"07/21/2021 02:59:17",16.13,"YF","FN","S_FNS_P1_40",40,"Predator"
"229",229,"07/21/2021 03:59:17",15.48,"YF","FN","S_FNS_P1_40",40,"Predator"
"230",230,"07/21/2021 04:59:17",14.97,"YF","FN","S_FNS_P1_40",40,"Predator"
"231",231,"07/21/2021 05:59:17",15.48,"YF","FN","S_FNS_P1_40",40,"Predator"
"232",232,"07/21/2021 06:59:17",16.77,"YF","FN","S_FNS_P1_40",40,"Predator"
"233",233,"07/21/2021 07:59:17",19.82,"YF","FN","S_FNS_P1_40",40,"Predator"
"234",234,"07/21/2021 08:59:17",23.42,"YF","FN","S_FNS_P1_40",40,"Predator"
"235",235,"07/21/2021 09:59:17",26.64,"YF","FN","S_FNS_P1_40",40,"Predator"
"236",236,"07/21/2021 10:59:17",27.97,"YF","FN","S_FNS_P1_40",40,"Predator"
"237",237,"07/21/2021 11:59:17",28.57,"YF","FN","S_FNS_P1_40",40,"Predator"
"238",238,"07/21/2021 12:59:17",28.27,"YF","FN","S_FNS_P1_40",40,"Predator"
"239",239,"07/21/2021 13:59:17",30.93,"YF","FN","S_FNS_P1_40",40,"Predator"
"240",240,"07/21/2021 14:59:17",25.57,"YF","FN","S_FNS_P1_40",40,"Predator"
"241",241,"07/21/2021 15:59:17",27.15,"YF","FN","S_FNS_P1_40",40,"Predator"
"242",242,"07/21/2021 16:59:17",27.37,"YF","FN","S_FNS_P1_40",40,"Predator"
"243",243,"07/21/2021 17:59:17",27.97,"YF","FN","S_FNS_P1_40",40,"Predator"
"244",244,"07/21/2021 18:59:17",22.95,"YF","FN","S_FNS_P1_40",40,"Predator"
"245",245,"07/21/2021 19:59:17",20.68,"YF","FN","S_FNS_P1_40",40,"Predator"
"246",246,"07/21/2021 20:59:17",18.79,"YF","FN","S_FNS_P1_40",40,"Predator"
"247",247,"07/21/2021 21:59:17",17.63,"YF","FN","S_FNS_P1_40",40,"Predator"
"248",248,"07/21/2021 22:59:17",17.16,"YF","FN","S_FNS_P1_40",40,"Predator"
"249",249,"07/21/2021 23:59:17",14.93,"YF","FN","S_FNS_P1_40",40,"Predator"
"250",250,"07/22/2021 00:59:17",14.11,"YF","FN","S_FNS_P1_40",40,"Predator"
