"","Event","Date_Time","TemperatureC","Field","Pop","Cage","Height","Treatment"
"185",185,"09/21/2021 03:07:47",10.29,"YF","DC","S_DCS_P1_60",60,"Predator"
"186",186,"09/21/2021 04:07:47",10.16,"YF","DC","S_DCS_P1_60",60,"Predator"
"187",187,"09/21/2021 05:07:47",9.69,"YF","DC","S_DCS_P1_60",60,"Predator"
"188",188,"09/21/2021 06:07:47",9.35,"YF","DC","S_DCS_P1_60",60,"Predator"
"189",189,"09/21/2021 07:07:47",9.69,"YF","DC","S_DCS_P1_60",60,"Predator"
"190",190,"09/21/2021 08:07:47",11.19,"YF","DC","S_DCS_P1_60",60,"Predator"
"191",191,"09/21/2021 09:07:47",15.53,"YF","DC","S_DCS_P1_60",60,"Predator"
"192",192,"09/21/2021 10:07:47",20.12,"YF","DC","S_DCS_P1_60",60,"Predator"
"193",193,"09/21/2021 11:07:47",21.66,"YF","DC","S_DCS_P1_60",60,"Predator"
"194",194,"09/21/2021 12:07:47",21.53,"YF","DC","S_DCS_P1_60",60,"Predator"
"195",195,"09/21/2021 13:07:47",26.08,"YF","DC","S_DCS_P1_60",60,"Predator"
"196",196,"09/21/2021 14:07:47",27.45,"YF","DC","S_DCS_P1_60",60,"Predator"
"197",197,"09/21/2021 15:07:47",23.89,"YF","DC","S_DCS_P1_60",60,"Predator"
"198",198,"09/21/2021 16:07:47",22.95,"YF","DC","S_DCS_P1_60",60,"Predator"
"199",199,"09/21/2021 17:07:47",24.62,"YF","DC","S_DCS_P1_60",60,"Predator"
"200",200,"09/21/2021 18:07:47",19.95,"YF","DC","S_DCS_P1_60",60,"Predator"
"201",201,"09/21/2021 19:07:47",16,"YF","DC","S_DCS_P1_60",60,"Predator"
"202",202,"09/21/2021 20:07:47",15.1,"YF","DC","S_DCS_P1_60",60,"Predator"
"203",203,"09/21/2021 21:07:47",14.8,"YF","DC","S_DCS_P1_60",60,"Predator"
"204",204,"09/21/2021 22:07:47",15.06,"YF","DC","S_DCS_P1_60",60,"Predator"
"205",205,"09/21/2021 23:07:47",16.21,"YF","DC","S_DCS_P1_60",60,"Predator"
"206",206,"09/22/2021 00:07:47",16.86,"YF","DC","S_DCS_P1_60",60,"Predator"
